,0
11,珍饌薑母鴨香寶麵
12,釜山泡菜炙麵
13,生機蔬菜煨麵
14,京饌羊肉燉麵
15,新疆孜然羊片麵
16,經典羊肉片麵
17,原味牛肉片麵
18,韓式泡菜拌麵
19,海天雙寶拌麵
0,典藏巧克力蛋糕
1,鴉片巧克力蛋糕 （蛋奶素）
2,夢幻莓果重乳酪蛋糕 （蛋奶素）
3,熱帶鳳梨重乳酪蛋糕 （蛋奶素）
4,巫婆蘋果重乳酪蛋糕 （蛋奶素）
5,摩卡蘭姆重乳酪蛋糕 （蛋奶素）
6,芋見幸福重乳酪蛋糕(蛋奶素)
7,萊姆優格重乳酪蛋糕
8,濃情起士蛋糕 （蛋奶素）
9,焦糖火山豆塔禮盒10入 （蛋奶素）
10,船形杏仁脆片(奶素)※團購買十送一
11,臻愛巧克力蛋糕
12,海芋
13,萊姆優格加購
14,巫婆蘋果
15,摩卡蘭姆
16,夢幻莓果
17,巫婆蘋果
18,摩卡蘭姆
19,夢幻莓果
0,炸雞排咖哩飯
1,炸豬排咖哩飯
2,起司炸豬排咖哩飯
3,蔬菜可樂餅咖哩飯
4,五彩時蔬咖哩飯
5,杏鮑菇咖哩飯
6,涮豬肉咖哩飯
7,涮牛肉咖哩飯
8,炸雞排蓋飯
9,炸豬排蓋飯
10,起司炸豬排蓋飯
11,蔬菜可樂餅蓋飯
12,五彩時蔬蓋飯
13,杏鮑菇蓋飯
14,涮豬肉蓋飯
15,涮牛肉蓋飯
16,凍豆腐
17,泡菜
18,時蔬
19,德式香腸
20,豬排
21,起司豬排
22,香酥無骨雞排
23,蔬菜可麗餅
0,一盒
0,酥炸排骨飯
1,日式豬排飯
2,卡拉雞排飯
3,酥炸雞腿飯
4,烤雞腿飯
5,花枝排飯
6,檸檬雞排飯
7,檸檬蝴蝶腿排飯
8,滷排骨飯
9,燒肉飯
10,鹹豬肉飯
11,烤下巴飯
12,鹽烤鯖魚飯
13,烤秋刀魚飯
14,鮪魚排飯
15,綜合雙拼飯(雞腿、下巴、鯖魚任選二)
16,海陸雙拼飯
17,花枝蝦排+燒肉+雞腿
18,鹹豬肉+雞腿+花枝蝦排
19,香酥無骨雞排飯
20,香蒜排骨
21,魚排飯
22,紐澳良雞排飯
23,泰式棒腿飯
24,鮭魚or鯖魚+鹹豬肉+棒腿飯
25,鮭魚or鯖魚+燒肉+棒腿飯
0,蠔油肉片飯
1,宮保雞丁飯
2,現炸排骨飯
3,魯肉飯
4,紅滷排骨飯
5,飄香雞排飯
6,鮮味鮭魚排飯
7,冰島鱈魚
8,酥炸蝦卷飯
9,椒鹽花枝卷飯
10,酥炸雞腿飯
11,萬巒滷雞腿飯
12,和風香烤雞腿飯
13,紹興醉雞飯
14,和風碳烤鰻魚飯
15,鮭魚+蝦卷飯
16,鮭魚+小排飯
17,鮭魚+雞丁飯
18,鮭魚+花枝飯
19,蝦卷+小排飯
20,蝦卷+雞丁飯
21,花枝+小排飯
22,花枝+雞丁飯
23,醉雞+蝦卷飯
24,醉雞+花枝飯
25,醉雞+鮭魚飯
26,紅燒雞腿+花枝飯
27,紅燒雞腿+小排飯
28,紅燒雞腿+鮭魚飯
29,紅燒雞腿+蝦卷飯
30,隨緣素飯
31,招牌飯
32,酥炸雞排盒餐
33,超值海陸綜合會議餐
34,鰻魚三拼盒餐
35,紅燒排骨盒餐
36,酥炸鮭魚盒餐
37,紹興醉雞核餐
0,粉條紅茶
1,粉條綠茶
2,粉條鮮奶
3,粉條紅茶拿鐵(粉條+紅茶+鮮奶)
4,茉莉綠茶
5,阿薩姆紅茶
6,四季春青茶
7,凍頂烏龍綠
8,菊花普洱
9,文山清茶
10,檸檬綠
11,檸檬青
12,梅果綠
13,蜂蜜綠*
14,桔子綠
15,8冰綠
16,養樂多綠*
17,葡萄柚綠茶
18,百香綠
19,冰淇淋紅茶*
20,奶茶
21,奶綠
22,烏龍奶茶
23,普洱奶茶
24,胚芽奶茶
25,焦糖奶茶
26,榛果奶茶
27,阿華田
28,可可芭雷
29,冰咖啡*
30,漂浮冰咖啡*
31,黑磚冰咖啡*
32,波霸紅
33,波霸綠
34,波霸青
35,波霸烏
36,波霸奶綠
37,波霸奶茶
38,珍珠紅
39,珍珠綠
40,珍珠青
41,珍珠烏
42,珍珠奶綠
43,珍珠奶茶
44,椰果奶茶
45,粉條奶茶*
46,粉條奶綠*
47,布丁奶茶
48,咖啡凍奶茶
49,仙草奶凍
50,愛玉冰茶*
51,紅茶拿鐵
52,焦糖紅茶拿鐵
53,阿華田拿鐵
54,可可芭蕾拿鐵
55,檸檬汁
56,金桔檸檬
57,檸檬蜜
58,檸檬梅子
59,檸檬養樂多
60,鮮桔茶
61,蜜茶
62,冰咖啡
63,漂浮冰咖啡
64,黑磚冰咖啡
65,黑糖奶茶
66,黑糖紅茶拿鐵
0,原味起酥蛋糕(這是香草口味的喔)
1,巧克力起酥蛋糕
2,大理石起酥蛋糕(這是巧克力和原味組成的)
3,抹茶紅豆起酥蛋糕
4,咖啡起酥蛋糕
5,紅豆起酥蛋糕(裡面有大顆紅豆)
6,草莓起酥蛋糕
7,芋頭起酥蛋糕
8,三明治起酥蛋糕(裡面是起司、火腿、肉鬆組成的)
0,黑仁蒜茸花生(小)
1,黑仁蒜茸花生(大)
2,黑仁原味花生(小)
3,黑仁原味花生(大)
4,紅土花生(小)
5,紅土花生(大)
6,塩香花生(小)
7,塩香花生(大)
8,鹹酥花生(小)
9,鹹酥花生(大)
10,蒜茸花生(小)
11,蒜茸花生(大)
12,蠶豆(蒜/素)
13,黑胡椒蠶豆
0,＊極品紅茶
1,＊翡翠綠茶
2,＊台灣鐵觀音
3,四季春春清茶
4,阿源楊桃紅
5,＊冬瓜鮮乳
6,＊紅茶鮮乳
7,＊翡翠鮮乳
8,＊觀音鮮乳
9,冬瓜檸檬
10,＊冬瓜鐵觀音
11,養樂多綠茶
12,翡翠檸檬
13,蜜蘋果綠
14,香柚檸檬綠
15,蜂蜜蘆薈密
16,＊極品奶茶
17,＊翡翠奶茶
18,＊鐵觀音奶茶
19,＊珍珠奶茶
20,＊珍珠奶綠
0,鍋貼
1,高麗菜水餃
2,蔥油餅
3,韭菜水餃
4,鮮蝦水餃
5,紅油炒手鮮肉拌麵
6,紅油炒手
7,紅油水餃
8,紅油炒手鮮蝦
9,牛肉番茄(帶肉)
10,牛肉(帶肉)
11,牛清番茄(不帶肉)
12,番茄肉絲
13,餛飩鮮肉
14,餛飩鮮蝦
15,紹子鮮肉
16,牛清湯(不帶肉)
17,酸辣
18,麻婆豆腐
19,炸醬
20,麻醬
21,牛肉番茄湯
22,牛肉湯
23,牛清番茄湯
24,番茄肉絲湯
25,鮮肉餛飩湯
26,鮮蝦餛飩湯
27,養生菇覃湯
28,牛清貢丸湯
29,餛飩貢丸湯
30,雪菜肉絲湯
31,花雕醉雞
32,招牌酸辣湯
33,青菜豆腐湯
34,牛清湯
35,貢丸湯
36,燙青菜
0,小月娘8入
1,小月娘12入
2,芋頭酥8入
3,芋頭酥12入
4,蛋黃酥8入
5,蛋黃酥12入
6,小月娘+芋頭酥8粒
7,小月娘+芋頭酥個6入共12粒
8,小月娘+芋頭酥+蛋黃酥各4入共12粒
9,鳳梨酥10入
10,紅柚徧酸~~酸v~~酸v*6粒
0,原味抓餅
1,原味抓餅加蛋
2,原味抓餅加蛋加蔬菜
0,甜不辣
1,餛飩湯
2,雞絲麵
3,雞絲餛飩麵
4,花生湯
5,紅豆湯
6,紅豆小湯圓
7,花生小湯圓
8,紅豆花生小湯圓
9,紅豆芋圓
10,花生芋圓
11,薑汁芋圓
12,薑汁熱豆花
13,綜合湯圓
14,鮮肉湯圓(5粒)
15,清芝麻湯圓(4粒)
16,紅豆芝麻湯圓(3粒)
17,花生芝麻湯圓(3粒)
18,紅豆花生芝麻湯圓(3粒)
19,酒釀小湯圓
20,酒釀芝麻湯圓(3粒)
21,熱麻糬(芝麻餡-4粒)
22,綠豆沙牛奶
23,花生沙牛奶
24,芋頭沙牛奶
25,紅豆沙牛奶
26,檸檬汁
27,木瓜牛奶
28,綜合果汁
29,苦瓜汁
30,蘿蔔汁
31,蘋果汁
32,蔬果汁
33,鳳梨汁
34,冰豆花
35,烏梅冰
36,仙草冰
37,草莓冰
38,綠豆冰
39,大豆冰
40,紅豆冰
41,百香果冰
42,花生冰
43,芋頭冰
44,四樣冰
45,大豆牛奶冰
46,紅豆牛奶冰
47,綠豆牛奶冰
48,麥片牛奶冰
49,愛玉檸檬冰
50,布丁牛奶冰
51,椰果牛奶冰
52,蒟蒻牛奶冰
53,八寶冰
54,八寶豆花冰
0,兒童海苔拉麵
1,東京醬油拉麵
2,北海道味噌拉麵
3,咖哩拌烏龍
4,博多豚骨拉麵
5,長今泡菜拉麵
6,元氣豬排拉麵
7,地獄麻辣拉麵
8,味噌泡菜拉麵
9,味噌海鮮拉麵
10,味噌海鮮烏龍麵
11,豚骨海鮮拉麵
12,豚骨海鮮烏龍麵
13,勝丼
14,照燒豬排丼
15,和風雞腿丼
16,黃金咖哩飯
17,招牌雞腿便當
18,日式豬排便當
19,和風雞腿便當
20,咖哩豬排飯
21,加拉麵
22,加烏龍麵
23,白飯
24,黃金蛋
25,牛蒡絲
26,昆布卷
27,燙青菜
28,可樂餅
29,日式冷豆腐
30,茶碗蒸
31,揚出豆腐
32,皮蛋豆腐
33,韓式泡菜
34,脆皮花枝丸
35,炸豬排
36,和風雞腿
0,招牌紅茶
1,招牌綠茶
2,蜂蜜水
3,百香紅茶
4,百香綠茶
5,柳橙紅茶
6,柳橙綠茶
7,草莓紅茶
8,草莓綠茶
9,蜂蜜紅茶
10,蜂蜜綠茶
11,青蘋綠茶
12,梅子綠茶
13,日式煎茶
14,桂花釀茶
15,玫瑰花釀茶
16,葡萄柚綠茶
17,黃金柚子茶
18,炭焙烏龍
19,招牌奶茶
20,招牌奶綠
21,蜂蜜奶茶
22,胚芽奶茶
23,伯爵奶茶
24,薑母奶茶
25,榛果奶茶
26,可可亞
27,煎茶奶綠
28,桂花奶綠
29,玫瑰花奶綠
30,招牌咖啡
31,薄荷奶綠
32,奶綠抹茶
33,檸檬紅茶
34,檸檬綠茶
35,蜂蜜檸檬水
36,招牌鮮桔茶
37,檸檬水
38,招牌珍奶
39,招牌珍奶綠
40,貴妃奶茶
41,仙草奶茶
42,仙草奶綠
43,仙波奶茶
44,仙波奶綠
45,蜂蜜蘆薈
46,布丁奶茶
47,玄米煎茶
48,玄米奶茶
49,蜂蜜蘆薈+檸檬
50,綠豆冰沙
51,綠豆牛奶冰沙
52,百香優格冰沙
53,柳橙優格冰沙
54,草莓優格冰沙
55,青蘋優格冰沙
56,雙果汁優格冰沙
57,可可冰沙
58,招牌咖啡冰沙
59,薄荷優格冰沙
60,薄荷可可冰沙
61,薑母茶
62,燒仙草
63,紅棗桂圓茶
64,枸杞菊花茶
65,荷葉仙楂茶
66,擂茶
0,野生藍莓(全素)
1,甜心草莓(全素)
2,花生大王(全素)
3,巧克力(奶素)
4,爆漿奶油(奶素)
5,芝麻花生(全素)
6,椰奶(奶素)
7,奶酥(奶素)
8,曼特寧咖啡(奶素)
9,濃郁蒜香(葷食)
10,燻雞玉米(葷食)
11,培根蔥花(葷食)
12,蘋果派(全素)
13,培根蔥花(葷食)
14,起士肉鬆(葷食)
15,蔥花熱狗(葷食)
16,肉鬆火腿(葷食)
17,高鈣起士(奶素)
18,起士火腿(葷食)
19,茄汁披薩(葷食)
20,新鮮蔥花(葷食)
21,玉米焗烤(奶素)
22,蔥花肉鬆(葷食)
23,愛文芒果(全素)
24,養生南瓜(奶素)
25,甲仙芋頭(奶素)
26,檸檬牛奶(奶素)
27,萬丹紅豆(奶素)
28,竹山蕃薯(奶素)
29,鮪魚玉米(葷食)
30,玉米蛋沙拉
31,鮪魚洋蔥(葷食)
32,乳酪馬鈴薯(葷食)
33,法式青醬(葷食)
34,焗烤吻仔魚(葷食)
35,魷魚絲大王(葷食)
36,牛肉大王(葷食)
37,東港櫻花蝦(葷食)
0,滷排骨飯
1,正宗排骨飯
2,古早燒肉飯
3,泰式打拋肉飯
4,蒜泥白肉飯
5,烤肉飯
6,三拼飯
7,炕肉飯
8,糖醋里肌飯
9,黑胡椒豬肉飯
10,京都排骨飯
11,橙汁排骨飯
12,椒鹽排骨飯
13,豪大雞排飯
14,三杯雞飯
15,宮保雞丁飯
16,泰式椒麻雞飯
17,香滷雞腿飯
18,脆皮雞腿飯
19,黑胡椒牛肉飯
20,蔥爆牛肉飯
21,醋溜魚片飯
22,香酥魚排飯
23,椒鹽鮭魚飯
24,棒腿+烤肉
25,棒腿+打拋豬
26,棒腿+香腸
27,棒腿+蝦捲
28,棒腿+燒肉
29,滷排骨+打拋豬
30,滷排骨+香腸
31,滷排骨+蝦捲
32,花枝排+打拋豬
33,花枝排+香腸
34,花枝排+燒肉
35,蝦排+烤肉
36,蝦排+打拋豬
37,蝦排+香腸
38,蝦排+燒肉
39,無骨雞排+烤肉
40,無骨雞排+打拋豬
41,無骨雞排+香腸
42,無骨雞排+燒肉
43,素食特餐
0,魯肉飯
1,炒飯
2,水餃
3,湯意麵
4,湯黃麵
5,乾意麵
6,乾黃麵
7,燙青菜
8,油豆腐湯
9,蛋花湯
10,豆腐湯
11,貢丸湯
12,綜合湯
13,青菜湯
0,蔥油餅
1,蔥抓餅
2,牛肉捲餅
3,豬肉捲餅
4,綠豆沙鍋餅
5,紅豆沙鍋餅
0,滷蛋（素）
1,滷蛋（素）
2,豆干
3,豆干
4,豆干
5,豆干
6,油豆腐
7,油豆腐
8,油豆腐
9,油豆腐
10,鴨翅
11,鴨翅
12,雞胗50g
13,雞胗50g
14,雞爪10隻
15,雞爪10隻
16,鴨腱腸80g
17,鴨腱腸80g
18,辣油一瓶
19,辣油一瓶
20,辣油一瓶
21,運費本島
22,運費離島
23,收貨時間
0,紅燒肉飯
1,雞肉卷飯
2,香腸飯
3,燒肉飯
4,招牌飯
5,蝦卷飯
6,花枝排飯
7,蝦排飯
8,排骨飯
9,控肉飯
10,烤鯛魚飯
11,烤肉飯
12,雞排飯
13,鱈魚飯
14,鮭魚飯
15,烤鯛魚飯
16,宮保雞丁飯
17,蔥爆豬肉飯
18,蔥爆牛肉飯
19,炸雞腿飯
20,滷雞腿飯
21,烤雞腿飯
22,紹興醉雞飯
23,蒲燒虱目魚飯
24,蒲燒鰻魚飯
25,烤雞腿+鮭魚
26,烤肉+蝦卷
27,排骨+鯛魚
28,代訂素食飯
0,茉莉綠茶
1,阿薩姆紅茶
2,四季春茶
3,凍頂烏龍茶
4,翡翠檸檬
5,梅果綠
6,蜂蜜綠
7,8冰綠
8,葡萄柚綠
9,養樂多綠
10,冰淇淋紅茶
11,古早味紅茶
12,波霸奶茶
13,波霸奶綠
14,波霸紅/綠
15,珍珠奶茶
16,珍珠奶綠
17,珍珠紅/綠
18,椰果奶茶
19,仙草奶凍
20,布丁奶茶
21,紅豆QQ奶茶
22,四季如意
23,燕麥奶茶
24,奶茶/奶綠
25,四季奶青
26,烏龍奶茶
27,焦糖奶茶
28,古早味奶茶
29,紅茶瑪奇朵
30,烏龍瑪奇朵
31,阿華田
32,可可芭雷
33,檸檬汁
34,金吉檸檬
35,檸檬蜜
36,檸檬梅子
37,檸檬養樂多
38,蜜茶
39,八冰茶
40,紅茶拿鐵
41,烏龍拿鐵
42,古早味紅茶拿鐵
43,焦糖紅茶拿鐵
44,可可芭雷拿鐵
0,阿薩姆紅茶
1,咖啡紅茶
2,茉香綠茶
3,烏龍綠茶
4,文山青茶
5,碳培烏龍
6,桂花烏龍
7,普洱菊花茶
8,洛神花茶
9,仙草甘茶
10,蜂蜜綠
11,蜂蜜紅
12,話梅綠
13,話梅青
14,梅果綠
15,梅果青
16,香橙綠
17,香橙青
18,百香綠
19,百香紅
20,檸檬綠
21,檸檬紅
22,葡萄柚綠
23,葡萄柚青
24,石榴綠
25,石榴紅
26,洛神檸檬
27,奶茶(三花)
28,奶綠
29,烏龍奶茶
30,胚芽奶茶
31,杏仁奶茶
32,焦糖奶茶
33,阿華田
34,紅茶拿鐵(林鳳營)
35,焦糖紅茶拿鐵
36,蜜茶
37,水果茶
38,養樂多綠
39,鮮桔茶
40,檸檬汁
41,蜂蜜檸檬
42,金桔檸檬
43,檸檬話梅綠
44,養樂多檸檬
45,咖啡歐蕾
46,卡布其諾
47,拿鐵咖啡
48,焦糖拿鐵
49,香草拿鐵
50,雪山摩卡
51,焦糖瑪琪朵
52,冬瓜茶
53,仙冬茶
54,冬瓜綠
55,冬瓜青
56,冬瓜珍珠
57,冬瓜波霸
58,冬瓜仙草
59,冬瓜檸檬
60,冬瓜鮮奶
61,珍珠綠
62,珍珠青
63,珍珠奶茶
64,珍珠奶綠
65,珍珠紅茶拿鐵
66,波霸綠
67,波霸青
68,波霸奶茶
69,波霸奶綠
70,波霸紅茶拿鐵
71,椰果綠
72,椰果青
73,椰果奶茶
74,仙草凍奶茶
75,布丁奶茶
76,綠豆沙鮮奶
77,飄浮紅茶(香草、瑞士巧克力)
78,綠豆冰沙
79,百香冰沙
80,巧克力冰沙
81,冰淇淋冰沙
82,養樂多冰沙
83,黑糖薑茶
84,薑汁撞奶
85,桂圓養身茶
86,桂圓奶茶
87,桂花蜜
88,青茶蜜
89,洛神蜜
90,普洱蜜
91,奶茶蜜
0,雞腿飯
1,排骨飯
2,雞排飯
3,魚排飯
4,鱈魚飯
5,蝦仁卷飯
6,控肉飯
7,檸檬香雞柳飯
8,鐵板梅花飯
9,家常便當
0,元氣冰飲
1,旺財菠蘿密
2,果香菠蘿歐蕾
3,福岡草苺歐蕾
4,甘蔗檸檬 普
5,招牌仙草蜜
6,檸檬蔓越苺
7,蔓越莓綠茶
8,雀巢檸檬紅茶 普
9,蔓苺花果茶
10,梅子冰茶
11,葡萄柚綠
12,梅子綠茶
13,甘蔗綠茶
14,茉香綠茶
15,手工青茶
16,招牌紅茶
17,凍頂烏龍青
18,活力麥茶
19,關西仙草干茶
20,老街酸梅汁
21,原味冬瓜茶
22,特級菊花茶
23,菊花普洱茶
24,綠茶多多
25,檸檬多多
26,百香多多
27,蜜桃多多
28,蔓越苺多多
29,紅柚多多
30,鮮奶多多
31,招牌奶紅
32,苿香奶綠
33,手工奶青
34,烏龍奶茶
35,冬瓜奶茶
36,薄荷奶茶
37,黑砂糖奶茶
38,芋香奶茶
39,杏仁奶茶
40,胚芽奶茶
41,蜂蜜奶茶
42,焦糖奶茶
43,香草奶茶
44,榛果奶茶
45,阿華田
46,巧克力可可
47,香草可可
48,招牌冰咖啡
49,頂級錫蘭紅茶
50,錫蘭皇家奶茶
51,錫蘭珍珠奶茶
52,錫蘭波霸奶茶
53,錫蘭椰果奶茶
54,錫蘭QQ奶茶
55,錫蘭愛玉凍奶茶
56,錫蘭仙草凍奶茶
57,錫蘭布丁凍奶茶
58,焦糖牛奶布丁
59,魔力點子奶茶
60,愛文芒果奶
61,原味可爾必思
62,香橙可爾必思
63,葡萄可爾必思
64,芒果可爾必思
65,水蜜桃可爾必思
66,百香果可爾必思
67,紅柚可爾必思
68,林鳳營鮮奶紅
69,林鳳營鮮奶綠
70,冬瓜鮮奶
71,焦糖鮮奶
72,鮮奶嫩仙草
73,黑糖鮮奶
74,寒天荔技蘆薈
75,寒天芒果凍飲
76,荔技蘆薈
77,冬瓜檸檬愛玉
78,檸檬愛玉
79,金桔檸檬
80,蜂蜜檸檬
81,冬瓜檸檬
82,紅葡萄柚汁
83,芒果汁
84,檸檬汁
85,鮮桔汁
86,蜜茶
87,拉拉山蜜桃汁
88,柳橙汁
89,百香果汁
90,香檳葡萄
91,薄荷汁
92,蘆荀汁
93,烏梅汁
94,紅甘蔗汁
95,多酚鮮奶
96,檸檬多酚
97,油切多酚綠
98,百香多酚
99,寒天愛玉
100,8冰綠茶
101,抹茶紅豆
102,日式抹茶
103,抹茶鮮奶
104,紅豆牛奶
105,紅豆奶茶
106,黃金柚子茶
107,玄玉玉露
108,印度拉茶
109,翠梅果青/綠
110,夏威夷冰茶
111,玫瑰花果茶
112,茶花綠茶
113,烏梅汁
0,香檸雞柳
1,吉列豬排
2,嚴選嫩肉排
3,咖哩牛肉
4,咖哩炸豬排
5,咖哩炸雞排
0,♥日月潭紅茶
1,♥●包種綠茶
2,●松柏嶺青茶
3,●鹿谷烏龍
4,♥●金峰洛神檸檬-甜度固定
5,●古釀冬瓜茶-甜度固定
6,●粉圓紅茶
7,●粉圓綠茶
8,百花蜜茶-甜度固定與無熱飲
9,♥百花蜜青-無熱飲
10,♥♥●一芳水果茶
11,埔里百香綠-無熱飲
12,♥●金鑽鳳梨綠
13,●冬瓜檸檬露
14,♥●九如檸檬綠
15,●九如檸檬青
16,♥●宜蘭金桔綠
17,中華愛玉檸檬
18,♥●信義脆梅綠
19,♥●純釀楊桃汁
20,●溪口甘蔗牛奶
21,♥●溪口甘蔗青茶
22,♥●鹿港麵茶
23,♥●關西仙草茶-甜度固定
24,●紅茶鮮奶
25,●翡翠鮮奶
26,●烏龍鮮奶
27,♥●粉圓鮮奶茶
28,♥●鹿野薑茶
29,●薑汁檸檬
30,●薑汁桂圓
31,♥●桂圓紅棗茶
0,超值大雞腿便當
1,平價棒腿便當(滷 炸)
2,平價滷肉便當
3,平價魚排便當(滷 炸)
4,平價豬排便當(滷 炸)
5,鮮嫩鱈魚便當(炸)
6,平價排骨便當(滷 炸)
7,超值爌肉飯便當(一片 兩片)
0,不訂餐
1,爌肉飯
2,滷肉飯
3,魯排骨飯
4,炒麵
5,豬蹄飯
6,豬腳飯
7,虱目魚肚飯
8,爌肉便當
9,滷肉便當
10,魯排骨便當
11,豬蹄便當
12,豬腳(中間)便當
13,虱目魚肚便當
14,骨仔肉豬血湯
15,大腸豬血湯
16,粉腸豬血湯
17,豬肝湯
18,豬心湯
19,綜合湯
20,菜頭湯
21,豬血湯
22,圤皮湯
23,豆皮湯
24,貢丸湯
25,豆腐湯
26,油豆腐湯
27,味增湯
28,苦瓜湯
29,筍仔湯
30,荷包蛋
31,滷蛋
32,魯豆腐
33,魯油豆腐
34,魯貢丸
35,白菜魯
36,筍乾魯
37,燙青菜
38,小黃瓜
39,川辣豬血
40,虱目魚頭
41,虱目魚肚
42,乾圤皮
43,大腸盤
44,骨仔肉盤
45,豬肝盤
46,豬心盤
47,魯腳庫皮
48,爌肉
49,排骨
50,豬腳(蹄)
51,豬腳(中間)
52,白飯
0,日式廣島炒烏龍麵
1,法式白醬百菇炒烏龍麵
2,日式咖哩嫩雞炒烏龍麵
3,義式香草嫩雞炒烏龍麵(辣)
4,匈牙利培根炒烏龍麵(辣)
5,韓式辣炒烏龍麵(辣)
6,奶油青醬海鮮炒烏龍麵
7,黃金南瓜海鮮炒烏龍麵
8,奶油鮭魚炒烏龍麵
9,御膳奶香海鮮烏龍麵
10,御膳奶香南瓜烏龍麵
11,御膳奶香烏龍麵
12,御膳韓式豚骨烏龍麵
13,御膳辣味味噌叉燒烏龍麵
14,御膳九州豚骨烏龍麵
15,御膳札幌味噌烏龍麵
16,御膳奶香海鮮拉麵
17,辣味味噌叉燒拉麵
18,辣味味噌叉燒意麵
19,韓式豚骨拉麵
20,韓式豚骨意麵
21,法式奶香拉麵
22,法式奶香意麵
23,奶香南瓜拉麵
24,奶香南瓜意麵
25,九州豚骨拉麵
26,九州豚骨意麵
27,札幌味噌拉麵
28,札幌味噌意麵
29,壽喜燒肉蓋飯
30,田園鮮菇燴飯
31,南瓜香草嫩雞燴飯
32,日式咖哩雞肉飯
33,日式咖哩豬肉飯
34,蒲燒鯛魚丼飯
35,人氣牛肉丼飯
36,親子丼蓋飯
37,泡菜燒肉蓋飯
38,奶油鮭魚燴飯
39,肉燥飯
40,古都肉燥大乾麵
41,匈牙利醬大乾麵(辣)
42,辣炸醬大乾麵(辣)
43,黑魚花枝丸湯
44,田園鮮菇湯
45,味噌豆腐湯
46,青菜蛋花湯
47,法式白醬百菇焗義大利麵
48,義式香草嫩雞焗義大利麵
49,匈牙利培根焗義大利麵(辣)
50,黑胡椒德式臘腸焗義大利麵(辣)
51,奶油青醬海鮮焗義大利麵
52,黃金南瓜海ufbh 焗義大利麵
53,奶油鮭魚焗義大利麵
54,蒜香肉燥拌
55,麻辣雞汁拌(辣)
56,北海道干貝拌(辣)
57,燙青菜
58,溏心蛋
59,皮蛋豆腐
60,涼拌小黃瓜
61,五香黑豆干
62,蒜泥白肉
0,竹葉肉粽(古早味)
1,月桃葉肉粽(古早味)
2,養生五穀肉粽
3,養生五穀素粽
0,招牌鍋貼
1,韭菜鍋貼
2,韓式辣味鍋貼
3,招牌水餃
4,韭菜水餃
5,韓式辣味水餃
6,鮮蝦水餃
7,酸辣湯
8,旗魚花枝丸湯
9,玉米濃湯
10,黑豆漿
11,白豆醬
0,禮盒-掛耳式咖啡10包+半磅『德文咖啡』豆
1,掛耳式咖啡5包裝
2,「德文咖啡豆」 半磅
0,拿鐵(熱)
1,拿鐵(冰)
2,美式咖啡(熱)
3,美式咖啡(冰)
4,卡布奇諾(熱)
5,黃金榛果拿鐵(熱)
6,香草拿鐵(冰)
7,宇治抹茶奶綠(熱)
8,宇治抹茶奶綠(冰)
9,靜岡抹茶拿鐵(咖啡)(熱)
10,法式焦糖布蕾拿鐵(熱)
11,比利時摩卡(熱)
12,熱巧克力牛奶(熱)
13,錫蘭皇家鮮奶茶(熱)
14,冰抹茶奶綠
0,魯肉飯
1,叉燒飯
2,雞排飯
0,蚵仔煎
1,蛋煎
2,蝦仁煎
3,綜合煎/大
4,綜合煎/小
5,牛肉蓋飯
6,豬肉蓋飯
7,排骨飯
8,香酥雞腿飯
9,糖醋排骨
10,香酥鱈魚飯
11,三杯雞腿飯
12,三杯軟絲
13,蔥爆牛肉飯
14,爌肉飯
15,燒肉飯
16,牛肉炒飯
17,海鮮炒飯
18,蝦仁炒飯
19,炒飯
20,茄汁炒飯
21,滷肉飯加蛋
22,滷肉飯
23,海鮮燴飯
24,牛肉燴飯
25,豬肉燴飯
26,牛暔燴飯
27,海鮮咖哩飯
28,牛肉咖哩飯
29,雞腿咖哩飯
30,排骨咖哩飯
31,海鮮粥
32,虱目魚肚粥
33,蚵仔粥
34,蛤仔粥
35,海鮮炒麵
36,牛肉炒麵
37,海鮮湯麵
38,排骨麵(湯)
39,牛肉麵
40,牛肉麵冬粉
41,牛肉湯麵
42,牛肉湯冬粉
43,炒烏龍麵肉絲
44,炒烏龍麵海鮮
45,牛肉炒烏龍
46,烏龍湯麵肉絲
47,烏龍湯麵海鮮
48,肉絲湯麵
49,肉絲湯米粉
50,炒麵
51,炒米粉
52,麻醬麵
53,乾麵
54,乾米粉
55,肉羹飯
56,肉羹麵
57,肉羹米粉
58,肉羹冬粉
59,軟絲羹飯
60,軟絲羹麵
61,軟絲羹米粉
62,軟絲羹冬粉
63,蝦人羹飯
64,蝦人羹麵
65,蝦人羹米粉
66,蝦人羹冬粉
67,蝦仁羹湯
68,肉羹湯
69,軟絲羹湯
70,蛤仔湯
71,蚵仔湯
72,貢丸湯
73,魚丸湯
74,蛋花湯
75,虱目魚肚湯
76,炒青菜
77,香煎魚肚
78,炒蝦仁
79,炒蛤仔
80,炒蚵仔
81,炒肉絲
82,炒軟絲
83,排骨
84,雞腿
85,鱈魚
86,糖醋排骨
87,三杯雞腿
0,招牌三寶飯
1,脆皮鴨腿飯
2,烤雞腿飯
3,油雞腿飯
4,烤鴨油雞飯
5,烤鴨叉燒飯
6,烤鴨香腸飯
7,燒肉烤鴨飯
8,燒肉油雞飯
9,燒肉叉燒飯
10,叉燒油雞飯
11,叉燒香腸飯
12,卡啦雞腿排飯
13,脆皮烤鴨飯
14,黑椒鱈魚飯
15,玫瑰油雞飯
16,蜜汁叉燒飯
