,0
32,"青醬野菇雞肉義大利麵
附紅茶或青茶"
33,"青醬海鮮義大利麵
附紅茶或青茶"
34,"青醬白酒蒜香蛤蠣義大利麵
附紅茶或青茶"
35,"清炒蔬菜野菇義大利麵
可素。附紅茶或青茶"
36,"清炒野菇雞肉義大利麵
附紅茶或青茶"
37,"清炒海鮮義大利麵
附紅茶或青茶"
38,"清炒白酒蒜香蛤蠣義大利麵
附紅茶或青茶"
39,"清炒香煎干貝義大利麵
附紅茶或青茶"
40,"清炒蕃茄起司義大利麵
可素。附紅茶或青茶"
41,"招牌海大蝦義大利麵
附紅茶或青茶"
42,"加利利香煎鱸魚燉飯
微辣。附紅茶或青茶"
43,"卡茲豬排咖哩燉飯
微辣。附紅茶或青茶"
44,"野菇燉飯佐巴薩米克醋
可奶蛋素。附紅茶或青茶"
45,"西班牙海鮮燉飯
附紅茶或青茶"
46,"但以理野菇蔬菜咖哩
可選飯或拉麵。附紅茶或青茶"
47,"去骨雞腿排咖哩
可選飯或拉麵。附紅茶或青茶"
48,"豐收海鮮咖哩
可選飯或拉麵。附紅茶或青茶"
49,"季節鮮蔬水果沙拉
優格醬 / 和風醬 / 蜂蜜芥末醬三選一。附紅茶或青茶"
50,"香煎綜合野菇沙拉
優格醬 / 和風醬 / 蜂蜜芥末醬三選一。附紅茶或青茶"
51,"嫩煎雞肉沙拉
優格醬 / 和風醬 / 蜂蜜芥末醬三選一。附紅茶或青茶"
52,"加利利海鮮沙拉
優格醬 / 和風醬 / 蜂蜜芥末醬三選一。附紅茶或青茶"
53,"嫩烤半雞佐手工紅莓醬
附沙拉、湯品、甜點、紅茶或青茶"
54,"法式油封鴨
附香椿麵線、沙拉、湯品、甜點、紅茶或青茶"
55,帶皮脆薯
56,彼得炸雞
57,酥炸中卷圈
58,啤酒洋蔥圈
59,馬茲瑞拉起司條
60,明太子起司脆薯
0,仙草甘茶
1,仙草冬瓜
2,仙草珍珠
3,仙草薄荷
4,仙草拿鐵
5,冬瓜茶
6,冬瓜珍珠
7,冬瓜檸檬
8,冬瓜拿鐵
9,"熊大罐 (冬瓜茶)
3000cc"
10,"熊大罐 (仙草茶)
3000cc"
11,朴子綠豆汁
12,綠豆芋圓湯
13,綠豆紫米湯
14,綠豆芋圓牛奶
15,綠豆紫米牛奶
16,萬丹紅豆汁
17,紅豆芋圓湯
18,紅豆紫米湯
19,紅豆芋圓牛奶
20,紅豆紫米牛奶
21,紅豆牛奶冰
22,紅豆紫米冰
23,綠豆牛奶冰
24,綠豆紫米冰
25,"紅豆四寶冰
紅豆、紫米、芋圓、珍珠"
26,"綠豆四寶冰
綠豆、紫米、芋圓、珍珠"
27,紅豆芋圓湯
28,紅豆紫米湯
29,綠豆芋圓湯
30,綠豆紫米湯
31,紅豆紫米燒仙草
32,綠豆紫米燒仙草
33,"紅豆四寶燒仙草
綠豆、紫米、芋圓、珍珠"
34,"綠豆四寶燒仙草
綠豆、紫米、芋圓、珍珠"
0,招牌烤雞湯咖哩
1,烤雞腿湯咖哩
2,炙燒豬肉湯咖哩
3,紅蝦湯咖哩
4,炸雞湯咖哩
5,炸鮭魚湯咖哩
6,野菜湯咖哩
7,炸鮭魚
8,炸雞
9,道產炸章魚
10,"炸物拼盤
炸鮭魚、炸雞、道產炸章魚"
11,"道產炸牡蠣
4顆"
12,"唐揚蝦
2尾"
13,"男爵可樂餅
2個"
14,"男爵可樂餅拼盤
咖哩 、蔬菜各1"
15,炸薯條
16,"唐揚竹筴魚
3尾"
17,香鬆飯
0,"鳥蛋
3個"
1,"黑輪
1條"
2,"雞爪
3隻"
3,"蟹肉腳
1份"
4,"棒棒褪
2隻"
5,"鑫鑫腸
1份"
6,"鴨肉丸
1份"
7,"海帶
2片"
8,"豆包
1份"
9,"素雞
1條"
10,"百頁豆腐
1份"
11,"熱狗
2條"
12,"科學麵
1份"
13,"王子麵
1份"
14,"蝦球
1份"
15,"水晶餃
1份"
16,"棒棒蛋
1份"
17,"伊卡蟹
1份"
18,"貢丸
1份"
19,"花枝丸
1份"
20,"干貝丸
1份"
21,"虱目魚丸
1份"
22,"小豆干
1份"
23,"手工大豆干
1份"
24,"甜不辣
1份"
25,"豆皮
1份"
26,"魚豆腐
1份"
27,"鱈魚餃
1份"
28,"金針菇
1份"
29,"白蘿蔔
1份"
30,"花干
1份"
31,"冬粉
1份"
32,"春雨
1份"
33,"意麵
1份"
34,"芋籤
1份"
35,"米腸
1條"
36,"米血
1條"
37,"鴨翅
1隻"
38,"雞心
1串"
39,"烏龍麵
1份"
40,"蒸煮麵
1份"
41,"雞胗
1份"
42,"豬耳朵
1份"
43,"豬頭皮
1份"
44,"豬皮
1份"
45,"高麗菜
1份"
46,"大陸妹
1份"
47,"花椰菜
1份"
48,"四季豆
1份"
49,"小黃瓜
1份"
50,"玉米筍
1盒"
51,"杏鮑菇
1份"
52,"豬肉片
1份"
53,"A套餐
蒸煮麵、高麗菜、大豆干"
54,"B套餐
高麗菜、金針菇、大豆干"
55,"C套餐
蒸煮麵、高麗菜、豬肉片"
56,"D套餐
百頁豆腐、玉米筍、豆皮、金針菇、貢丸"
57,"E套餐
豬肉片、金針菇、豆皮、小豆干"
0,香煎德腸麵包餐
1,炸雞沙拉佐番茄起司濃湯麵包餐
2,法式歐姆蕾蛋捲
3,澎湃的羅浮火腿早餐
4,胖嘟嘟白腸鄉村早餐
5,蕃茄起司濃湯麵包餐
6,手做麵包佐鮮蔬餐
7,炸雞嘉年華布丁土司
8,起司丁骨後切豬排
9,蘑菇紅醬鐵板麵、炸雞丁、青檸紅茶
10,黑胡椒醬鐵板麵、炸雞丁、青檸紅茶
11,薯條、雞丁
12,薯條、雞翅
13,炸雞丁
14,庫克雞翅
15,庫克脆薯
16,季節湯品
17,木瓜牛奶冰沙
18,鮮榨檸檬鮮奶冰沙
19,樂活檸檬優格冰沙
20,樂活百香優格冰沙
21,蔬果優格冰沙
22,鳳梨和香蕉的奇妙相遇
23,小白兔愛的紅紅鳳梨果汁
24,蘋果鳳梨的拍拖
25,英式風味紅茶
26,嚴選伯爵紅茶
27,"莊園伯爵歐蕾
熱"
28,"黃金布榖奶茶
熱"
29,"可可燕麥歐蕾
熱"
30,炭焙黑咖啡
31,經典拿鐵
32,卡布奇諾
33,珍珠奶茶
34,珍珠伯爵紅茶
35,沁涼綠茶
36,沁涼紅茶
37,青梅綠茶
38,青梅紅茶
39,夏日百香綠茶
40,夏日百香紅茶
41,青檸綠茶
42,青檸紅茶
43,蜂蜜綠茶
44,蜂蜜紅茶
45,水蜜桃綠茶
46,水蜜桃紅茶
0,鵝肉一盤
1,鴨肉1/4前胸
2,鴨肉1/4後腿
3,鴨肉一盤
4,鴨腿一支
5,鴨頭一支
6,鴨翅一支
7,鴨屁股
8,鴨心肝
9,桂竹筍
10,鴨血糕
11,豆干一份
12,滷蛋
13,燙青菜
14,鴨肉飯
15,鴨油飯
16,白飯
17,鴨肉湯麵
18,鵝丸湯麵
19,鴨腱湯麵
20,清湯麵
21,鴨肉乾麵
22,鵝丸乾麵
23,鴨腱乾麵
24,清乾麵
25,鴨肉冬粉
26,清冬粉湯
27,鵝丸冬粉
28,鴨腱冬粉
29,鴨腱湯
30,鴨腸湯
31,鴨肉湯
32,鴨心肝湯
33,鴨血糕湯
34,鵝丸湯
35,涼拌鴨腸
36,涼拌鴨腱
37,涼拌小黃瓜
38,鴨賞
39,丁香花生
40,豬頭皮
41,鳳爪
0,※為響應環保，店家不提供餐具
1,"茉莉香米
精選道地相Q的泰國香米"
2,"香蔥雞油飯
自製雞油拌上香Q的飯保證口齒留香"
3,"泰式蝦炒飯
新鮮蝦仁搭配泰國香米的泰式炒飯"
4,鳳梨炒飯
5,"酸辣海鮮湯河粉
世界三大名湯，酸酸辣辣的口感加上手工特Q河粉溫合的辣味吃上一碗保證上癮"
6,"咖哩椰雞湯河粉
咖哩搭上雞肉在淋上濃濃的椰漿品嚐多變的美味"
7,"牛肉湯河粉
泰式特有香料搗碎煮入湯中配上手工特Q河粉"
8,"炒牛肉河粉
精選手工特Q河粉，炒上牛肉片香滑爽口"
9,"炒雞肉河粉
精選手工特Q河粉，炒上雞柳香滑爽口"
10,"炒海鮮河粉
精選手工特Q河粉，炒上蛤蠣花枝蝦仁香滑爽口"
11,"涼拌皮蛋
皮蛋切片淋上花椒八角等特調醬汁口味獨特"
12,"涼拌木瓜
青木瓜冰鎮後剉絲，搭上本店特調涼拌醬，其爽脆的口感是泰國料理經典名菜之一"
13,"涼拌鮮菇
將鮮菇，搭上本店特調涼拌醬，高纖低卡，美味又健康"
14,"涼拌牛肉
川燙過的牛肉片，搭上本店特調涼拌醬，是一道完美開味菜"
15,"涼拌花枝
川燙過的新鮮花枝，搭上本店特調涼拌醬，是一道完美開味菜"
16,"涼拌鮮蝦冬粉
冬粉配上肉未及蝦仁，搭上本店特調涼拌醬，冬粉吸收了醬汁的精華，入口更滑順"
17,"泰式生蝦
生蝦的甜加上薄荷葉的清香，醬汁的辣，一口一隻鮮、脆、甜、辣複雜的口感是生鮮料理不可錯過的選擇"
18,"涼拌海鮮
新鮮蝦、花枝、蛤蠣，搭上本店特調涼拌醬，是招牌開味菜之一"
19,荷包蛋
20,"椒麻雞腿
（辣）酥脆的雞腿沾上花椒及八角特製醬汁，有香有辣"
21,"檸檬雞腿
酥脆的雞腿淋上酸辣特製醬汁"
22,"月亮蝦餅
純手工製成的蝦泥，鋪上傳統春捲皮，厚實的蝦肉及酥脆的口感"
23,"金錢蝦餅
純手工製成的蝦泥，裏上麵包粉，厚實的蝦肉及酥脆的口感"
24,"涼拌酥魚
酥炸過後的鱸魚佐上生菜及特調醬汁，口感外酥內嫩"
25,"三味魚
酥炸後的鱸魚佐上甜.酸.辣三味醬，似台灣糖醋魚但多了香，辣二味"
26,"沙嗲松阪豬
松板豬肉加咖哩及泰式香料醃製後燒烤，在泰國又稱為地主肉其顯出高貴"
27,"碳烤牛肉
沙朗牛肉醃製後燒烤，沾醬吃帶有酸辣，不沾醬吃，吃出牛肉肉香"
28,"泰式烤嫩雞
去骨雞腿肉醃製燒烤後，皮酥肉嫩，非常滑嫩"
29,"清蒸檸檬蝦
新鮮蝦清蒸，淋上本店特調醬汁酸辣口味，並將部份蝦剝殼方便食用"
30,"清蒸檸檬鱸魚
新鮮鱸魚清蒸，淋上本店特調醬汁酸辣口味，是本店招牌之一"
31,清蒸檸檬中卷
32,"蝦醬空心菜
味濃郁的蝦醬炒空心菜，是泰國料理經點名菜之一"
33,"泰味空心菜
泰國進口豆瓣醬炒空心菜，口感獨特"
34,"蝦醬高麗菜
味濃郁的蝦醬炒高麗菜，清脆可口"
35,"魚露高麗菜
泰國特有魚露炒高麗菜別有一番風味"
36,"蠔油高麗菜
泰國進口蠔油炒高麗菜，香氣宜人"
37,"培根高麗菜
培根的香炒上清甜的高麗菜，香味撲鼻"
38,"蠔油芥藍
泰國進口蠔油炒芥藍菜，香氣宜人"
39,芥藍牛肉
40,"什錦青菜
高麗菜、芥藍菜和多種新鮮時疏拌炒，口味淡清香"
41,"泰式黃咖哩雞
黃咖哩粉炒雞丁，帶有濃濃的印度移民加泰國的種族融合的新滋味"
42,"泰式紅咖哩雞
紅色辣椒搗碎拌炒椰漿，醬汁帶有濃郁椰香沖淡些許辣味，較為溫和"
43,泰式紅咖哩牛
44,泰式紅咖哩蝦
45,"泰式綠咖哩雞
（辣）綠咖哩味濃帶甜的味道，帶有一點溫合的辣味"
46,"打拋豬肉
打拋為泰國香料的名稱，因打拋在台難尋但它味道有點相似台灣九層塔，故本店採用九層塔炒豬肉末，是泰國料理經點名菜之一"
47,打拋雞肉
48,打拋牛肉
49,打拋皮蛋
50,蝦醬長豆
51,"辣炒長豆
（辣）特調泰式辣醬炒四季豆，口感香辣"
52,"辣炒花枝
（辣）"
53,"辣炒牛肉
（辣）"
54,"辣炒海鮮
（辣）"
55,酸筍炒牛肉
56,"雲味醃菜炒肉
雲南家常菜，用芥菜醃製發效後炒豬肉末，香辣爽口又下飯"
57,"鮮蝦粉絲煲
新鮮蝦加入香料與綠豆粉絲一起烹煮，其甜美湯汁精華被粉絲吸收，粉絲Q勁十足，蝦肉滑嫩多汁"
58,"滑蛋咖哩蝦
特選新鮮紅蟳炒醬汁，可吃出紅蟳的鮮甜，醬汁帶有濃郁的奶蛋香味"
59,"篙荖牛肉湯
泰式特有香料搗碎煮入湯中，配上豆芽及空心菜，口味清爽"
60,"肉末冬粉豆腐湯
手工豆腐加上鮮肉末及冬粉，加入特製高湯小火熬煮，豆腐入口即化，湯頭清爽層次豐富，降低留於口中的酸辣味"
61,"酸辣海鮮湯
世界三大名湯，泰國的國湯，酸酸辣辣的口感加上濃濃的奶香，溫合的辣味喝上一碗保證上癮"
62,酸筍雞湯
63,"酸筍魚湯
自製的酸筍加上處理後的鮮魚，加入特調高湯小火熬煮，湯鮮帶微酸及辣層次豐富"
64,"香料魚
將八種泰國獨特的香料搗碎混合後清蒸，藉由香料的味道讓魚透出特別香氣"
65,雪碧
66,可樂
67,紅茶
68,羅望果汁
69,椰子汁
70,泰式奶茶
71,西米露奶茶
72,椰香西米露
0,"心丼雞腿飯
附白飯、沙拉、味噌湯、小菜、甜點"
1,"醬燒雞腿飯
附白飯、沙拉、味噌湯、小菜、甜點"
2,"鹽蔥雞腿
附白飯、沙拉、味噌湯、小菜、甜點"
3,"鹽蔥炸雞腿飯
附白飯、沙拉、味噌湯、小菜、甜點"
4,"赤味噌橫膈飯
附白飯、沙拉、味噌湯、小菜、甜點"
5,"親子丼
附白飯、沙拉、味噌湯、小菜、甜點"
6,"胡麻炸豬排
附白飯、沙拉、味噌湯、小菜、甜點"
7,"鹽蔥炸豬排
附白飯、沙拉、味噌湯、小菜、甜點"
8,"優格炸豬排
附白飯、沙拉、味噌湯、小菜、甜點"
9,"松阪豬雙吃
附白飯、沙拉、味噌湯、小菜、甜點"
10,"鯖魚飯
附白飯、沙拉、味噌湯、小菜、甜點"
11,"鰻魚飯
附白飯、沙拉、味噌湯、小菜、甜點"
12,"炸蝦天婦羅飯
附白飯、沙拉、味噌湯、小菜、甜點"
13,"紐約客炸牛排
附白飯、沙拉、味噌湯、小菜、甜點"
14,"哇嗚!牛排飯
附白飯、沙拉、味噌湯、小菜、甜點"
15,"野菌菲力飯
附白飯、沙拉、味噌湯、小菜、甜點"
16,胡麻龍鬚菜
17,胡麻波菜
18,胡麻秋葵
19,胡麻花椰菜
20,胡麻炸山藥
21,金沙杏鮑菇
22,"炸牡蠣
5顆"
23,辣炒鹽酥蝦
24,爆雞汁炸雞
25,揚出豆腐
26,"軟殼蟹
2隻"
27,卡滋豬排
28,一夜干
29,烤玉米筍
30,明太子烤薯餅
31,"鰻魚串
2串"
32,"辣味雞肉串
2串"
33,"辣味松阪豬
2串"
34,手工明太子玉子燒
35,手工玉子燒
36,手工蔬菜玉子燒
37,明太子起司厚蛋燒
38,"月見鮪魚蔥花
附白飯、沙拉、味噌湯、小菜、甜點"
39,"鮭魚親子丼
附白飯、沙拉、味噌湯、小菜、甜點"
40,"炙燒比目魚丼飯
附白飯、沙拉、味噌湯、小菜、甜點"
41,"極上海鮮丼
附白飯、沙拉、味噌湯、小菜、甜點"
42,"鮭魚
3片"
43,"鮪魚
3片"
44,"旗魚
3片"
45,"鯛魚
3片"
46,"生食握壽司
8貫"
47,綜合生魚片
48,鮭魚壽司
49,鮭魚肚壽司
50,鮪魚壽司
51,旗魚壽司
52,鯛魚壽司
53,焦糖鮭魚
54,甜蝦壽司
55,天使紅蝦壽司
56,干貝壽司
57,八貫壽司
58,炙燒牛肉
59,鯖魚壽司
60,鰻魚壽司
61,鮮蝦壽司
62,"龍蝦花壽司
5顆"
63,"大花壽司
5顆"
64,"豆皮壽司
5顆"
65,黃瓜細卷
66,肉鬆細卷
67,旗魚鬆軍艦壽司
68,龍蝦沙拉軍艦壽司
69,蝦卵軍艦壽司
70,海膽軍艦壽司
71,鮭魚子軍艦壽司
72,鮮蝦手卷
73,蝦卵手卷
74,蘆筍手卷
75,鰻魚手卷
76,鮭魚子手卷
77,炙燒牛肉加州卷
78,鮮蝦加州卷
79,鮭魚佐鮪魚加州卷
80,鰻魚加州卷
81,蟹膏加州卷
82,蘋果汁
83,檸檬紅茶
84,柳橙汁
85,可樂
86,雪碧
87,可爾必思
88,葡萄可爾必思
89,芒果可爾必思
90,薰衣草奶茶
91,"冰咖啡
※咖啡因含量200mg以上"
0,※餐盒系列超過10個請提前一日預訂
1,炙燒火牛卷
2,鰻魚黑龍卷
3,煙燻鮭魚卷
4,鮮蝦蟹肉卷
5,火焰鮭魚卷
6,炸軟殼蟹卷
7,紅酒櫻桃鴨卷
8,水蜜桃素食卷
9,炙燒火牛餐盒
10,鰻魚黑龍餐盒
11,煙燻鮭魚餐盒
12,鮮蝦蟹肉餐盒
13,炸軟殼蟹餐盒
14,紅酒櫻桃鴨餐盒
15,水蜜桃素食餐盒
16,青醬翡翠鮭魚義大利麵
17,白醬火腿奶油燻雞義大利麵
18,紅醬波隆納培根香腸義大利麵
19,牛奶味噌
20,鰻魚蘿蔓卷
21,火牛蘿蔓卷
22,鮭魚卵蘿蔓卷
23,櫻桃鴨蘿蔓卷
0,黑蒜燉雞麵線
1,藥膳豬腳麵線
2,"當歸藥膳麵線
素"
3,四物燉雞盅
4,"當歸藥膳盅
素"
5,狗尾草燉雞盅
6,南洋肉骨茶盅
7,人參糯米雞盅
8,十全藥膳豬腳
9,十全藥膳排骨
10,樟芝雞滴雞精
11,何首烏燉雞盅
12,黑蒜頭燉雞盅
13,"養生藥膳麵線
素/葷"
14,麻油香菇米糕
15,"川燙蔬膳
素/葷"
16,雪蛤人參燉雪耳
17,雪蓮子燉四寶湯
18,寒天枸杞黑木耳
19,"紅豆桂圓紫米粥
熱"
20,"芝麻糊
熱"
21,"杏仁糊
熱"
22,"歸苓膏
素"
23,決明菊花飲
24,怯濕養生茶
25,蔘鬚杞菊茶
26,肉桂薑糖茶
27,醒腦明目飲
28,紅顏溫陽飲
29,生脈益氣飲
30,補氣養顏飲
31,養神明目茶
32,益氣保元飲
0,黃金曼巴
1,天意莊園-薇薇特
2,花神
3,馬拉威-蒙特利莊園
4,馬式傳奇
5,耶家雪啡
6,肯亞AA
7,黃金曼特寧
8,美式咖啡
9,義式濃縮咖啡
10,拿鐵
11,焦糖瑪其朵
12,榛果拿鐵
13,香草拿鐵
14,抹茶拿鐵
15,海鹽焦糖拿鐵
16,玫瑰與牛奶的相戀
17,卡布奇諾
18,摩卡奇諾
19,冰鑽咖啡【冰】
20,冰滴咖啡【冰】
21,"初戀
香吉士、桔子"
22,"櫻花戀
蜂蜜、蘋果"
23,"香蘋蔓越莓
蘋果、蔓越莓"
24,"奇異世界
奇異果、蘋果"
25,"橙香
香吉士、牛奶、優格"
26,"芭娜娜牛奶
香蕉、牛奶"
27,"紫色戀人
藍莓、香蕉、牛奶"
28,"熱帶雨林
香蕉、蘋果、鳳梨"
29,"粉紫大理石
藍莓、覆盆子、優格"
30,"夏夏叫
芒果、鳳梨"
31,"無名氏
葡萄、牛奶"
32,"艷陽天
柳橙、蔓越莓"
33,"失戀
鳳梨、奇異果、檸檬"
34,伯爵紅茶
35,茉香綠茶
36,舒壓淨茶
37,元氣勁茶
38,藍苗果茶
39,太妃紅茶
40,玫瑰紅棗茶
41,伯爵鮮奶茶
42,京都抹茶
43,抹茶歐蕾
44,可可歐蕾
45,店長特製牛先生
46,燒肉飯
47,沖繩Taco Rice
48,黑胡椒牛排
49,泰式綠咖哩豬肉
50,摩西咖哩雙拼飯
51,特製迷迭香雞腿排飯
52,特製咖哩雞腿排飯
53,特製蔥油雞飯
54,浦燒鯛魚腹
0,"烤鴨
附10片皮"
1,"蔥醬組
一盒"
0,蔬菜三角包
1,牛肉三角包
2,雞肉三角包
3,脆薄片
4,印式炸魚塊
5,優格生菜
6,綜合涼拌優格沙拉
7,小黃瓜洋蔥沙拉
8,印式番茄湯
9,印式扁豆湯
10,蔬菜酸辣湯
11,原味烤餅
12,蒜味烤餅
13,奶油烤餅
14,茴香烤餅
15,全麥烤餅
16,起司烤餅
17,馬鈴薯烤餅
18,洋蔥烤餅
19,白米飯
20,黃米飯
21,特味牛肉香料飯
22,特味雞肉香料飯
23,特味蝦仁香料飯
24,特味蔬菜香料飯
25,特味羊肉香料飯
26,特味雞塊香料飯
27,香料烤雞塊
28,烤牛絞肉串
29,香料烤魚塊
30,烤羊絞肉串
31,坦都綜合串燒碳烤
32,香料燴雞肉咖哩
33,燒烤奶油雞肉咖哩
34,碳烤雞塊瑪沙拉咖哩
35,印度皇家雞肉咖哩
36,碳烤雞塊炒蔬菜咖哩
37,酸辣雞肉咖哩
38,印式香濃牛肉咖哩
39,辣味牛肉咖哩
40,香料燴牛肉咖哩
41,印式炒蔬菜牛肉咖哩
42,燴洋蔥牛肉咖哩
43,皇家牛肉咖哩
44,酸辣羊肉咖哩
45,椰香羊肉咖哩
46,瑪沙拉羊肉咖哩
47,印式香濃羊肉咖哩
48,印式炒蔬菜羊肉咖哩
49,辣味羊肉塊咖哩
50,椰香蝦仁咖哩
51,綜合香料蝦仁咖哩
52,印式香濃蝦仁咖哩
53,印式炒蔬菜蝦仁咖哩
54,皇家魚咖哩
55,印式香濃魚咖哩
56,綜合香料魚咖哩
57,椰香魚咖哩
58,印式炒蔬菜魚咖哩
59,酸辣魚咖哩
60,椰汁奶油燴蔬菜咖哩
61,碎菠菜乳酪咖哩
62,茴香馬鈴薯咖哩
63,瑪沙拉大豆咖哩
64,印式扁豆咖哩
65,奶油黑豆咖哩
66,瑪沙拉大豆蛋咖哩
67,花椰菜馬鈴薯咖哩
68,印式炒綜合蔬菜咖哩
69,馬鈴薯咖哩
70,印式香濃蔬菜咖哩
71,印度奶茶
72,印度瑪莎拉茶
73,甜優酪乳
74,芒果優酪乳
75,香蕉優酪乳
76,水蜜桃優酪乳
0,"雙起司披薩餃
帕瑪森起司和莫扎瑞拉起司"
1,"蔬菜披薩餃
蕃茄醬料、起司、綠花椰菜、蘑菇、青椒、紅椒、橄欖"
2,"比薩披薩餃
蕃茄醬料、起司、美式臘腸、義式臘腸、青椒、橄欖、洋蔥"
3,"起司牛排披薩餃
蕃茄醬料、起司、起司牛排、蘑菇、青椒、洋蔥"
4,墨西哥脆片
5,燻雞墨西哥脆片
6,辣雞墨西哥脆片
7,"酥脆義式臘腸墨西哥脆片
我們的墨西哥脆片是使用有機玉米片，再灑上碎青椒、紅椒、黑橄欖和起司後送進特製的窯烤爐烘烤，食用時搭配本家自製的莎莎沾醬一起享用風味絕佳。"
8,辣味雞翅8支
9,"窯烤脆餅
本家自製的披薩麵皮烤到香脆之後，淋上頂級橄欖油再灑上義大利香料、新鮮大蒜和帕瑪森起士，搭配我們的招牌凱薩醬一起使用，香脆可口。"
10,蔬菜湯
11,凱薩沙拉
12,培根沙拉
13,燻雞凱薩沙拉
14,辣雞凱薩沙拉
15,酥脆義式臘腸沙拉
16,"原味披薩【素】
蕃茄醬料、起司"
17,"瑪格麗特【素】
蕃茄醬料、起司、蕃茄、羅勒"
18,"田野鄉蔬【素】
蕃茄醬料、起司、蘑菇、青椒、紅椒、橄欖"
19,"義式臘腸
蕃茄醬料、起司、義式臘腸"
20,"蔬菜總匯【素】
蕃茄醬料、起司、蕃茄、綠花椰菜、青椒、紅椒、蘑菇"
21,"夏威夷
蕃茄醬料、起司、鳳梨、火腿"
22,"燻雞蘑菇
蕃茄醬料、起司、燻雞、蘑菇"
23,"墨西哥辣味雞肉
蕃茄醬料、起司、墨西哥辣椒、辣味雞肉、洋蔥"
24,"斯塔基尼
蕃茄醬料、起司、美式臘腸、蘑菇、洋蔥、橄欖"
25,"蒜香情人
蒜泥醬料、起司、燻雞、培根、洋蔥"
26,"西西里披薩
蕃茄醬料、起司、義式臘腸、青椒、蘑菇"
27,"海鮮
蕃茄醬料、起司、蝦仁、花枝、蘑菇"
28,"馬亞隆那
蕃茄醬料、起司、美式臘腸、義式臘腸、培根"
29,"青醬燻雞蘑菇
青醬、起司、燻雞、蘑菇"
30,"和風花枝燒
蕃茄醬料、起司、花枝、柴魚片、美乃滋、碎青椒、紅椒、洋蔥末"
31,"鮮蝦火腿鳳梨
蕃茄醬料、起司、蝦仁、火腿、鳳梨"
32,"比薩披薩
蕃茄醬料、起司、義式臘腸、培根、洋蔥、青椒、蘑菇"
33,"起司牛排
蕃茄醬料、起司、起司牛排、青椒、洋蔥"
34,"義式手工香腸
蕃茄醬料、起司、義式香腸、青椒、橄欖"
35,"辣味義式香腸
蕃茄醬料、起司、義式香腸、墨西哥辣椒、洋蔥"
36,"雙拼披薩
任選2種口味"
37,紅醬鮮蔬花椰菜筆管麵
38,紅醬燻雞筆管麵
39,紅醬墨西哥辣味雞肉筆管麵
40,紅醬義式手工香腸筆管麵
41,白醬鮮蔬花椰菜筆管麵
42,白醬燻雞筆管麵
43,白醬培根花椰菜筆管麵
44,白醬鮮蝦培根筆管麵
45,水果茶
46,礦泉水
47,蘆薈飲
48,可樂
49,雪碧
50,可樂Zero
51,莫里茲啤酒-無酒精
52,布朗尼
53,榛巧披薩餃
54,"香蕉酒燒披薩
12"""
0,招牌什錦鍋
1,柴魚昆布鍋
2,韓式泡菜鍋【辣】
3,田園番茄鍋
4,北海道奶濃鍋
5,台式蒜頭雞肉鍋
6,"巴西蘑菇雞肉鍋
※孕婦不建議使用"
7,泰式椰奶雞肉鍋【辣】
8,紅燒牛肉鍋【辣】
9,健康素食鍋【蛋奶素】
10,"巴西蘑菇鍋【蛋奶素】
※孕婦不建議使用"
11,"雙人A餐
泰式椰奶雞肉鍋【辣】、和風咖哩豬排、芒果布丁2份、95元飲料2杯【可補額換其他飲品】"
12,"雙人B餐
泰式椒麻雞腿排、和風咖哩豬排、芒果布丁2份、95元飲料2杯【可補額換其他飲品】"
13,德式香腸早午餐
14,香煎培根早午餐
15,煙燻里肌早午餐
16,醬汁蔥油雞餐
17,檸檬蒸魚
18,蔥燒魚排
19,和風咖哩魚排
20,泰式椒麻雞腿排【辣】
21,奧勒岡起司豬排
22,和風咖哩唐揚雞
23,和風咖哩豬排
24,兒童義式肉醬麵
25,酥炸魚排義大利麵【辣】
26,黃金豬排義大利麵
27,酥炸魚排奶油焗飯【辣】
28,黃金豬排奶油焗飯
29,泡菜什錦烏龍湯麵【辣】
30,軟炸排骨烏龍湯麵
31,紅燒素肉烏龍湯麵【蛋奶素】
32,"香蘋果乾沙拉【蛋奶素】
附香橙優格醬"
33,"凱薩雞肉沙拉
附凱薩醬"
34,玉米濃湯
35,酥炸豆腐
36,美式薯條
37,手工甜不辣
38,香酥魷米花
39,日式唐揚雞
40,"Q拼盤
甜不辣、薯條、南洋薯餅、魷米花"
41,"歡樂拼盤
美式薯條、手工甜不辣"
42,芒果布丁
43,爆米花
44,葡萄司康
45,蔓越莓司康
46,巧克力司康
47,起司條
48,巧克力花生厚片【蛋奶素】
49,杏仁果乾奶酥厚片【蛋奶素】
50,鮪魚起司焗烤厚片
51,鮪魚沙拉三文治
52,里肌沙拉蛋三文治
53,黃金炸豬排三文治
54,原味鬆餅【蛋奶素】
55,鮪魚沙拉鬆餅
56,水果冰淇淋鬆餅【蛋奶素】
57,巧克力香蕉鬆餅
58,宇治抹茶【冰】
59,宇治抹茶拿鐵
60,黑糖抹茶拿鐵
61,白玉抹茶拿鐵
62,柚見宇治抹茶
63,台灣鹿谷紅茶
64,台灣文山青茶
65,葡萄柚青茶【冰】
66,蔓越莓冰茶【冰】
67,檸檬青茶【冰】
68,星鑽鮮果冰茶【冰】
69,皇家奶茶
70,奶香青茶
71,紅茶拿鐵
72,可可拿鐵
73,"綠浮茶【冰】
青茶、起司奶油"
