,0
53,沙架蛋糕
54,安格拉斯巧克力
55,義式巧克力
56,黑岩巧克力
57,德式黑森林
58,拿破崙
59,特級波士頓
60,北海道雪莓
61,巧克力拿破崙
62,巧克紅莓
63,義式拿破崙
64,咖啡布蕾
65,熱情莓莓
66,莓的屋
67,草莓蒙布朗
68,紅莓蘋果
69,法式千層
70,北海道戚風
71,焦糖咖啡布蕾
72,草海大福
73,芒果大福
74,柚子茶奶凍
75,水果奶凍
76,瑞士巧克杯杯
77,德式布丁
78,雪花巧克力
79,草莓巧克杯杯
0,紅茶冰
1,綠茶冰
2,青茶冰
3,冬瓜冰
4,仙草冰
5,酸梅冰
6,阿華田
7,冬瓜紅荼
8,冬瓜綠荼
9,冬瓜仙草
10,梅子綠茶
11,綠茶多酚
12,綠茶多多
13,檸檬多多
14,檸檬汁
15,檸檬紅茶
16,檸檬綠茶
17,冬瓜檸檬
18,紅茶豆漿
19,拿鐵咖啡
20,阿薩姆紅茶
21,紅茶冰淇淋
22,冬瓜冰淇淋
23,冬瓜鮮奶茶
24,焦糖鮮奶茶
25,榛果鮮奶茶
26,鴛鴦鮮奶茶
0,土魠魚羹
1,土魠魚羹飯
2,土魠魚羹麵
3,土魠魚羹米粉
4,土魠魚羹米粉+麵
5,肉燥飯
6,雞肉絲飯
7,土魠魚便當
8,日式豬排便當
9,雞腿便當
10,白飯
11,炸日式豬排
12,炸雞腿排(去骨)
13,炸豆腐
14,蝦捲
15,花枝丸
16,魚卵沙拉
17,香酥土魠魚(每份)
18,香酥土魠魚(一斤)
19,滷蛋
20,油豆腐
21,魯丸(兩粒)
22,魯筍干
23,新竹貢丸湯
24,燙青菜
0,原味 麥牙餅
1,黑糖 麥牙餅
2,海苔 麥牙餅
3,巧克力 麥牙餅
4,炭燒巧克力 麥牙餅
5,紅麴 麥牙餅
6,原味 紫菜海苔
7,辣味 紫菜海苔
0,伯爵紅茶
1,梅子紅茶
2,蜂蜜紅茶
3,檸檬紅茶
4,奶香紅茶
5,茉香綠茶
6,梅子綠茶
7,蜂蜜綠茶
8,檸檬綠茶
9,梅子凍綠
10,綠茶多多
11,翠玉青茶
12,梅子青茶
13,蜂蜜青茶
14,檸檬青茶
15,高山烏龍茶
16,梅子烏龍茶
17,蜂蜜烏龍茶
18,檸檬烏龍茶
19,冰糖桂花釀
20,冰釀桂花綠
21,山楂烏龍
22,冬瓜檸檬
23,蜂蜜檸檬
24,蜂蜜蘆薈
25,冰咖啡
26,阿華田
27,蜜茶
28,檸檬梅子
29,檸檬多多
30,鮮桔茶
31,波霸
0,紅燒軟骨飯
1,原味軟骨飯
2,松阪豬肉飯
3,紅燒肉筋飯
4,紅燒腳筋飯
5,魚酥飯
6,肉燥飯
7,鱈魚飯
8,照燒豬排飯
9,炸蝦飯
10,鈣質意麵
11,鈣質拉麵
12,紅燒軟骨意麵
13,原味軟骨意麵
14,軟骨拉麵
15,紅燒肉筋意麵
16,紅燒腳筋意麵
17,軟骨皮蛋粥
18,軟骨鹹蛋粥
19,軟骨翡翠粥
20,軟骨玉米粥
21,軟骨小魚粥
22,小魚翡翠粥
23,軟骨小魚翡翠粥
24,軟骨小魚翡翠皮蛋粥
25,玉米濃湯
26,蛤仔湯
27,軟骨魚丸湯
28,蝦丸湯
29,原味軟骨湯
30,軟骨菜頭湯
31,軟骨金針湯
32,軟骨紫菜湯
33,軟骨苦瓜湯
34,炸蝦
35,照燒豬排
36,紅燒軟骨
37,原味軟骨
38,紅燒肉筋
39,紅燒腳筋
40,松阪豬肉
41,燙青菜
42,涼拌豆干條
43,涼拌皮蛋豆腐
44,滷蛋
45,軟豆腐
46,冰青芒果
0,1.鴨翅(原味)-1包240克
1,鴨翅(辣味)-1包240克
2,2.鴨腱(胗)-1包230克
3,3.鴨心-1包150克
4,4.雞翅(原味)-1包240克
5,雞翅(辣味)-1包240克
6,5.雞腿-3支
7,6.翅小腿(原味)-1包240克
8,翅小腿(辣味)-1包240克
9,7.雞腱(胗)-1包180克
10,8.鴨腳(原味)-1包240克
11,鴨腳(辣味)-1包240克
12,9.雞腳(原味)-1包240克
13,雞腳(辣味)-1包240克
14,10.雞脖子(原味)-1包240克
15,雞脖子(辣味)-1包240克
16,11.豆干(原味)-1包330克
17,豆干(辣味)-1包330克
18,12.*鴨米血-1片330克
19,13.燻香菇-1包150克
20,14.燻杏鮑菇-1包120克
21,15.鴨頭-1支
22,16.燻滷蛋-1包5顆
0,台南乾麵【原味】5包(素)
1,台南乾麵【辣味】5包(素)
2,台南乾麵【麻辣口味】5包(葷)
3,台南乾麵【油蔥】「原味」5包(葷)
4,台南乾麵【油蔥】「辣味」5包 (葷)
5,台南乾麵【麻油】「原味」5包(素)
6,台南乾麵【麻油】「辣味」5包(素)
7,台南乾麵【麻醬】「原味」5包(素)
8,台南乾麵【麻醬】「辣味」5包(素)
9,台南乾麵【沙茶】「原味」5包(葷)
10,台南乾麵【沙茶】「辣味」5包(葷)
11,台南乾麵【素沙茶】「原味」5包(素)
12,台南乾麵【素沙茶】「辣味」5包(素)
13,台南乾麵-不含醬(10包一組) 素
14,外省乾麵【原味】5包(素)
15,外省乾麵「辣味」5包(素)
16,外省乾麵「麻辣口味」5包(葷)
17,外省乾麵【油蔥】「原味」 5包(葷)
18,外省乾麵【油蔥】「辣味」 5包(葷)
19,外省乾麵【麻油】「原味」5包(素)
20,外省乾麵【麻油】「辣味」5包(素)
21,外省乾麵【麻醬】「原味」5包(素)
22,外省乾麵【麻醬】「辣味」5包(素)
23,外省乾麵【沙茶】「原味」5包(葷)
24,外省乾麵【沙茶】「辣味」5包(葷)
25,外省乾麵【素食沙茶】「原味」5包(素)
26,外省乾麵【素食沙茶】「辣味」5包(素)
27,外省乾麵-不含醬(10包一組) 素
28,客家板條「原味」5包(素)
29,客家板條「辣味」5包(素)
30,客家板條「麻辣口味」5包(葷)
31,客家板條【油蔥】「原味」 5包(葷)
32,客家板條【油蔥】「辣味」5包 (葷)
33,客家板條【麻油】「原味」5包(素)
34,客家板條【麻油】「辣味」5包(素)
35,客家板條【麻醬】「原味」5包(素)
36,客家板條【麻醬】「辣味」5包(素)
37,客家板條【沙茶】「原味」5包(葷)
38,客家板條【沙茶】「辣味」5包(葷)
39,客家板條【素沙茶】「原味」5包(素)
40,客家板條【素沙茶】「辣味」5包(素)
41,客家板條-不含醬(10包一組) 素
42,QQ麵線「原味」5包(素)
43,QQ麵線「辣味」5包(素)
44,QQ麵線「麻辣口味」5包(葷)
45,QQ麵線【油蔥】「原味」5包 (葷)
46,QQ麵線【油蔥】「辣味」 5包(葷)
47,QQ麵線【麻油】「原味」5包(素)
48,QQ麵線【麻油】「辣味」5包(素)
49,QQ麵線【麻醬】「原味」5包(素)
50,QQ麵線【麻醬】「辣味」5包(素)
51,QQ麵線【沙茶】「原味」5包(葷)
52,QQ麵線【沙茶】「辣味」5包(葷)
53,QQ麵線【素食沙茶】「原味」5包(素)
54,QQ麵線【素食沙茶】「辣味」5包(素)
55,QQ麵線-不含醬(10包一組) 素
0,蝦仁蛋炒飯
1,培根蛋炒飯
2,肉絲蛋炒飯
3,火腿蛋炒飯
4,茄汁蛋炒飯
5,什錦蛋炒飯
6,香腸蛋炒飯
7,鹹魚蛋炒飯
8,素食蛋炒飯
9,牛腩燴飯
10,咖哩雞丁燴飯
11,蔥爆豬肉飯
12,蔥爆牛肉飯
13,什錦炒油麵
14,什錦炒意麵
15,什錦炒烏龍麵
16,什錦炒米粉
17,什錦炒冬粉
18,什錦炒板條
19,蛤仔湯
20,蛋花湯
21,貢丸湯
22,鍋燒意麵
23,鍋燒冬粉
24,鍋燒米粉
25,鍋燒烏龍麵
26,鍋燒雞絲麵
0,肉絲炒飯
1,火腿炒飯
2,蝦仁炒飯
3,牛肉炒飯
4,雞柳炒飯
5,廣州炒飯
6,鳳梨炒飯
7,三鮮炒飯
8,青椒肉絲炒飯
9,鹹魚炒飯
10,青椒牛肉炒飯
11,中式豬排炒飯
12,黑椒豬排炒飯
13,乾炒牛肉河粉
14,三鮮炒烏龍麵
15,滑蛋牛肉燴飯
16,滑蛋蝦仁燴飯
17,滑蛋雞柳燴飯
18,紅燒牛腩燴飯
19,福州燴飯
20,福州炒飯
0,奶蓋綠茶
1,奶蓋青茶
2,奶蓋烏龍茶
3,奶蓋紅茶
4,奶蓋潽爾茶
5,黑帽子紅茶
6,冬瓜奶蓋
7,洛神奶蓋
8,花果茶奶蓋
9,抹茶奶蓋
10,檸檬奶蓋綠
11,草莓卡茲可可
12,翡翠綠茶
13,珠露青茶
14,阿里山青茶
15,陳香烏龍
16,胭脂紅茶
17,荔枝純蜜
18,宮廷普洱
19,東方美人茶
20,荔枝純蜜(綠茶)
21,荔枝純蜜(青茶)
22,胭脂奶茶
23,濃情巧克力
24,觀音奶茶
25,玫瑰花果茶
26,阿華田
27,濃情巧克力
28,夏威夷堅果杏仁
29,醇香咖啡
30,摩卡咖啡
31,宇治抹茶
32,小情人
33,翡翠檸檬綠茶
34,冰鎮檸檬紅茶
35,柳橙綠
36,百香柳橙綠
37,冬瓜檸檬
38,金桔檸檬
39,百香果汁
40,檸檬汁
41,鮮桔汁
42,葡萄柚汁
43,貴妃拿鐵
44,觀音拿鐵
45,醇奶嫩鮮草
46,抹茶拿鐵
47,鮮奶烤焦了
48,雪芙蓉拿鐵
49,冰淇淋紅茶
50,多多綠茶
51,多多+檸檬
52,多多+金桔
53,多多+百香果
54,多多+葡萄柚
55,多多+柳橙
56,檸檬愛玉小紫蘇
57,百香果愛玉小紫蘇
58,葡萄柚愛玉小紫蘇
59,阿里山玉露
60,東方美人茶
61,珍珠奶茶
62,雙Q奶茶
63,寒天粉粿奶茶
64,寒天粉粿綠茶
65,豆豆相思
66,綜合新味
67,烏克麗麗
68,纖活奶茶
69,纖活綠茶
70,布丁奶茶
71,宇治金時奶
72,芙蓉奶茶
73,芙蓉綠茶
74,綠色森林
75,原味冬瓜
76,冰釀酸梅湯
77,酸梅綠茶
78,手工楊桃汁
79,天然洛神花茶
80,天然玫瑰蘋果健康醋
0,咖哩豬排
1,咖哩雞腿
2,咖哩雞排
3,咖哩漢堡肉排飯
4,咖哩牛肉飯
5,咖哩東坡飯
6,燒肉飯
7,滷排骨飯
8,豬排飯
9,雞腿飯
10,雞排飯
11,鯖魚飯
12,牛肉飯
13,東坡肉飯
0,伯爵紅茶
1,古早味紅茶
2,雲霧綠茶
3,高山烏龍
4,冷香青茶
5,原味冬瓜
6,日式麥麥
7,龍眼蜜茶
8,野香菊花
9,香香奶茶(紅/綠/青/烏)
10,布丁奶茶(紅/綠/青/烏)
11,榛果奶茶
12,焦糖奶茶
13,鮮奶茶
14,薄荷奶茶
15,拿鐵咖啡
16,卡布奇諾
17,美式淡咖啡
18,焦糖瑪奇朵
19,小小星冰咖啡
20,漂漂冰咖啡
21,檸檬汁
22,檸檬汁(紅/綠/青/烏)
23,鮮桔檸檬蜜
24,葡萄柚蜜(綠/青)
25,梅香(綠/青/烏)
26,愛玉檸檬(綠/青)
27,多多檸檬
28,多多綠/青
29,檸檬小紫蘇
30,葡萄籽多多
31,葡萄籽檸檬
32,莓果泡泡
33,玫瑰泡泡
34,蘋果泡泡
35,柚子泡泡
36,巧克力歐蕾
37,黑芝麻歐蕾
38,玄米歐蕾
39,阿華田歐蕾
40,抹茶歐蕾
41,巧克力香蕉冰沙
42,黑芝麻冰沙
43,綠抹茶冰沙
44,咖啡冰沙
45,養樂多冰沙
46,檸檬冰沙
47,TINA小巴黎
48,小漂浮
49,陽光甜心
50,心心水果茶
51,白色戀人
52,蔚藍海岸
53,泡泡水果茶
54,焦糖奶油
55,巧克力奶油
56,椰香奶酥
57,粒粒花生
58,蒜味奶油
59,蘋果果醬
60,原味大骨
61,香濃牛奶
62,台式沙茶
63,日式醬油
64,泰泰酸辣
65,酸酸泡菜
66,麻麻辣辣
67,金黃咖哩
68,番茄紅醬海鮮義大利麵
69,番茄紅醬香腸培根義大利麵
70,番茄紅醬鮪魚義大利麵
71,番茄紅醬肉醬義大利麵
72,番茄紅醬雞腿肉義大利麵
73,番茄紅醬炸豬排義大利麵
74,奶香白醬海鮮義大利麵
75,奶香白醬香腸培根義大利麵
76,奶香白醬鮪魚義大利麵
77,奶香白醬雞腿肉義大利麵
78,奶香白醬炸豬排義大利麵
79,青醬海鮮義大利麵
80,青醬香腸培根義大利麵
81,青醬雞腿肉義大利麵
82,青醬炸豬排義大利麵
83,番茄海鮮義大利燉飯
84,番茄香腸培根燉飯
85,奶香鮪魚燉飯
86,奶香海鮮燉飯
87,青醬海鮮燉飯
88,青醬香腸培根燉飯
89,蕃茄香料雞
90,玉米沙拉
91,鮪魚蕃茄
92,龍蝦沙拉
93,柴魚花炸豆腐
94,椒鹽薄脆餅
95,雞米花
96,脆薯
97,甜不辣
98,雞塊
99,綜合炸物拼盤
0,碳烤雞排
1,烤蜜汁腿
2,碳烤燒肉
3,蔥油雞飯
4,碳烤鹹豬肉
5,油雞腿飯
6,控肉飯
7,三杯雞飯
8,橙汁排骨飯
9,酥炸雞排飯
10,黑胡椒排骨
11,酥炸排骨飯
12,酥炸雞腿飯
13,煎鮮魚-鹹魚/白口
14,煎鮮魚-旗魚
15,煎鮮魚-秋刀
16,煎鮮魚-南洋
17,煎鮮魚-金線
18,煎鮮魚-肉魚
0,士林香腸飯
1,香煎鹽魚飯
2,季節蔬菜飯
3,鹽炒鮭魚鬆飯
4,古味排骨飯
5,日式燒肉飯
6,香嫩雞腿捲飯
7,薑汁豬排飯
8,日式雞腿飯
9,醬燒魚肚飯
0,蒙古烤肉飯
1,招牌飯
2,三寶飯
3,烤雞腿飯
4,油雞腿飯
5,鴛鴦雞飯
6,茄汁鱈魚販
7,脆皮燒鴨飯
8,脆皮燒肉飯
9,蜜汁叉燒飯
10,黑胡椒鱈魚飯
11,黑胡椒豬排飯
12,燒鴨拼油雞飯
13,燒鴨拼叉燒飯
14,燒鴨拼香腸飯
15,燒鴨拼燒雞飯
16,油雞拼叉燒飯
17,油雞拼香腸飯
18,叉燒拼香腸飯
19,叉燒拼燒雞飯
20,古早味排骨飯
21,爌肉飯
22,酥炸雞腿飯
23,虱目魚飯
24,吳郭魚飯
0,土魠魚羹
1,土魠魚羹飯
2,土魠魚羹麵
3,土魠魚羹米粉
4,土魠魚羹米粉+麵
5,肉燥飯
6,雞肉絲飯
7,土魠魚便當
8,御品排骨便當
9,雞腿便當
10,白飯
11,炸御品排骨
12,炸雞腿排(去骨)
13,炸豆腐
14,蝦捲
15,花枝丸
16,魚卵沙拉
17,香酥土魠魚(每份)
18,香酥土魠魚(一斤)
19,滷蛋
20,油豆腐
21,魯丸(兩粒)
22,魯筍干
23,新竹貢丸湯
24,燙青菜
0,廣東粥
1,三色粥
2,韓式泡菜粥
3,玉翠瘦肉粥
4,皮蛋瘦肉粥
5,玉米牛奶粥
6,起司鮮奶粥
7,魚生粥
8,滑蛋牛肉粥
9,翡翠吻仔魚粥
10,海產粥
11,黃金粥
12,香菇雞肉粥
13,狀元及第粥
14,養生粥
15,螺肉粥
0,黑彈奶
1,混彈奶
2,仙草鮮奶
3,薏仁鮮奶
4,紅豆鮮奶
5,紅豆薏仁鮮奶
6,波覇紅豆鮮奶
7,仙草紅豆鮮奶
8,黑糖鮮奶
9,一等凉冬瓜茶
10,冬瓜清茶
11,冬瓜綠茶
12,冬瓜波覇
13,冬仙冰茶
14,冬瓜檸檬
15,冬瓜鮮奶
16,古早味紅茶
17,錫蘭紅茶
18,梅子紅
19,波覇紅
20,檸檬紅茶
21,QQ紅茶
22,鮮奶紅茶
23,冰淇淋紅茶
24,文山青
25,椰果青
26,梅子青
27,蜂蜜青
28,冬瓜青
29,檸檬青
30,茉香綠茶
31,梅子綠
32,蜂蜜綠
33,薄荷綠
34,鮮榨百香綠
35,脆梅綠
36,柳丁綠(季節限定)
37,綠茶多酚
38,鮮榨百香檸檬綠
39,鮮桔綠
40,活力新味
41,鮮榨葡萄柚綠
42,海尼根綠茶
43,百香果
44,柳橙
45,多多
46,咖啡
47,檸檬
48,酸梅
49,日式玄米烤茶
50,日式玄米烤奶
51,鮮奶玄米烤奶
52,波覇玄米烤奶
53,紅豆玄米烤奶
54,紅豆玄米烤鮮奶
55,高山烏龍
56,烏龍綠
57,烏龍青
58,桂花烏龍
59,冬瓜烏龍
60,古早味奶茶
61,錫蘭奶茶
62,奶香
63,波覇奶
64,椰果奶
65,布丁凍奶
66,鮮草凍奶
67,2Q凍奶
68,3Q凍奶
69,玫瑰奶
70,薄荷奶
71,焦糖奶茶
72,胚芽奶茶
73,芋香奶茶
74,點子奶茶
75,菊花普洱
76,梅子菊花普洱
77,菊花普洱奶
78,檸檬普洱
79,仙草干茶
80,隨便
81,愛的酸滋味
82,麥茶
83,青草茶
84,洛神仙渣梅
85,油切多酚
86,仙草冰
87,愛玉冰
88,酸梅湯
89,輕體油切
90,蘋果醋
91,玫瑰仙渣
92,鮮榨百香果汁
93,鮮榨檸檬汁
94,鮮榨金桔汁
95,鮮榨葡萄柚汁
96,鮮榨葡萄柚蜜
97,綠茶多多
98,青茶多多
99,梅子多多
100,雪碧多多
101,鮮榨百香多多
102,檸檬多多
103,桑椹多多
104,鮮榨葡萄柚多多
0,燒肉飯
1,鮭魚飯
2,味噌雞腿肉飯
3,豬排飯
4,炸蝦便當
5,綜合日式便當
0,黃金奶(焦糖+鮮奶)
1,焦糖鮮奶茶(焦糖+鮮奶+紅茶)
2,波霸黃金奶
3,波霸焦糖奶
4,珍珠黃金奶
5,珍珠焦糖奶
6,地瓜黃金奶
7,地瓜焦糖奶
8,芋香黃金奶
9,芋香焦糖奶
10,仙草黃金奶
11,仙草焦糖奶
12,白玉紅豆鮮奶
13,龍奶(龍眼干+鮮奶)
14,仙草凍鮮奶
15,海燕窩鮮奶
16,咖啡鮮奶
17,初鹿巧克力鮮奶
18,杏仁鮮奶
19,紅豆鮮奶
20,冬瓜鮮奶
21,紅鮮奶
22,綠鮮奶
23,青鮮奶
24,烏鮮奶
25,薏仁鮮奶
26,地瓜鮮奶
27,芋香鮮奶
28,綜合鮮奶
29,抹茶鮮奶
30,活力薑奶茶
31,台灣綠茶
32,古早味紅茶
33,阿薩姆紅茶
34,高山青茶
35,清香烏龍
36,冬瓜茶
37,龍眼干茶
38,沖繩黑糖薑母茶
39,冬瓜紅
40,冬瓜綠
41,冬瓜青
42,冬瓜烏
43,梅子紅
44,梅子綠
45,梅子青
46,梅子烏
47,檸檬紅
48,檸檬綠
49,檸檬青
50,檸檬烏
51,蜂蜜紅
52,蜂蜜綠
53,蜂蜜青
54,蜂蜜烏
55,金桔冬瓜
56,檸檬冬瓜
57,冰淇淋紅茶
58,黑糖水
59,仙草黑糖水
60,波霸黑糖水
61,黑糖鮮奶
62,波霸黑糖奶
63,珍珠黑糖奶
64,地瓜黑糖奶
65,芋香黑糖奶
66,仙草黑糖奶
67,海燕窩黑糖奶
68,薏仁湯
69,紅豆薏仁湯
70,珍珠薏仁湯
71,波霸薏仁湯
72,地瓜薏仁湯
73,芋香薏仁湯
74,仙草凍薏仁湯
75,檸檬汁
76,蜂蜜茶
77,檸檬蜜
78,檸檬梅子
79,金桔檸檬
80,活菌綠乳
81,檸檬酸奶
82,百香酸奶
83,活鮮橙菌
84,蔓妙益菌
85,桔香好菌
86,日式綠茶
87,蜜香紅茶
88,阿里山青茶
89,玄米綠茶
90,烏龍綠茶
91,椰香奶酥厚片
92,巧克力厚片
93,奶油厚片
94,花生厚片
95,草莓厚片
96,高鈣芝麻厚片
97,初鹿煉乳厚片
98,白玉紅豆厚片
99,芋香煉乳厚片
100,綜合湯種厚片
0,阿薩姆冰茶
1,伯爵冰茶
2,錫蘭冰茶
3,玉露冰茶(無糖)
4,金萱冰茶
5,皇室伯爵奶
6,加拿大冰奶
7,阿華田拿提
8,歐利奧冰奶
9,泰式冰奶
10,港式冰奶
11,復刻冰奶
12,皇家經典咖啡
0,招牌粥(皮蛋、菜埔、雞蛋、五花肉)
1,粥霸(鮮蚵、花枝、蝦、蛤仔、豬肝、芹菜、雞蛋)
2,粥魚(鮭魚片、鮑魚、雞蛋)
3,滑蛋牛肉粥(牛肉、雞蛋)
4,皮蛋牛肉粥(牛肉、皮蛋、雞蛋)
5,皮蛋粥(雞絲或瘦肉、皮蛋、雞蛋)
6,廣式皮蛋粥(花枝、豬肝、蛤仔、皮蛋、雞蛋)
7,日月粥(雞絲或瘦肉、皮蛋、雞蛋、鹹鴨蛋)
8,豬肝粥(豬肝、雞蛋)
9,沙白粥(蛤仔、雞蛋)
10,纖蔬粥(金針菇、香菇、木耳、花椰菜、高麗菜、雞蛋)
11,大蝦粥(白蝦、雞蛋)
12,翡翠布拉魚粥(布拉魚、時蔬、雞蛋)
13,翡翠鮑魚粥(鮑魚、時蔬、雞蛋)
14,招牌小菜(菜埔、五花肉)
0,1號餐『麵線羹＋脆皮雞塊＋20元飲料』
1,2號餐『香酥米糕＋鮮酥雞肉羹＋20元飲料』
2,3號餐『麵線羹＋無骨雞塊（五塊裝）＋20元飲料』
3,4號餐『廣東粥＋脆皮雞塊＋20元飲料』
4,5號餐『玉米濃湯＋鮮脆雞腿堡＋20元飲料』
5,6號餐『豬肉可樂餅＋鮮酥雞肉羹＋20元飲料』
6,7號餐『烤雞漢堡＋脆皮炸雞＋20元飲料』
7,8號餐『照燒豬肉堡＋鮮酥雞肉羹＋20元飲料』
8,9號餐『麵線羹＋鮮脆雞腿堡＋20元飲料』
9,10號餐『脆皮雞腿＋脆皮雞腿＋20元飲料』
10,10號餐『脆皮雞塊＋脆皮雞塊＋20元飲料』
11,11號餐『黃金鮮酥雞＋麵線羹＋20元飲料』
12,12號餐『黃金鮮蘇雞＋廣東粥＋20元飲料』
13,鮮脆雞腿堡（辣味）
14,鮮脆雞腿堡（原味）
15,烤雞漢堡
16,照燒豬肉堡
17,漢堡加購吉司
18,無骨雞塊（五塊裝）
19,無骨雞塊（九塊裝）
20,脆皮雞塊
21,脆皮雞腿
22,黃金鮮酥雞
23,火腿蛋三明治
24,肉鬆蛋三明治
25,麵線羹
26,廣東粥
27,鮮酥雞肉羹【新品】
28,可樂餅
29,香酥米糕
30,超長熱狗
31,玉米濃湯
32,薯條
33,360㏄可樂（小）
34,500㏄可樂（中）
35,660㏄可樂（大）
36,360㏄芬達（小)
37,500㏄芬達（中）
38,660㏄芬達（大）
39,360㏄雪碧（小）
40,500㏄雪碧（中）
41,660㏄雪碧（大）
42,360㏄檸檬紅茶（小）
43,500㏄檸檬紅茶（中）
44,660㏄檸檬紅茶（大）
45,360㏄柳橙汁（小）
46,360㏄冰奶茶（小）
47,500㏄冰奶茶（中）
48,660㏄冰奶茶（大）
49,500㏄鮮奶茶（中）
50,660㏄鮮奶茶（大）
51,360㏄炭燒冰咖啡（小）
52,500㏄炭燒冰咖啡（中）
53,660㏄炭燒冰咖啡（大）
54,500㏄冰拿鐵（中）
55,500㏄焦糖冰咖啡（中）
56,熱咖啡（小）
57,熱奶茶（小）
58,熱巧克力（小）
0,燒肉
1,三層肉
2,綜合(燒肉+三層)
0,洛神梅
1,愛玉蜜
2,薔薇冰茶
3,蘋果紅茶
4,蘋果綠茶
5,桂花檸檬蜜
6,漂浮冰紅茶
7,愛玉檸檬蜜
8,水果冰茶
9,黑森林水果茶
10,蘋果醋
11,梅子醋
12,鮮活綠茶
13,鮮紅茶
14,冷泉青茶
15,烏龍綠茶
16,原味冬瓜
17,菊花普洱
18,菊花
19,珍珠綠
20,波霸綠
21,椰果綠
22,梅子綠
23,梅子紅
24,百香綠茶
25,翠梅果綠茶
26,桂花烏龍茶
27,桂花青茶
28,蜜茶
29,養樂多綠茶
30,葡萄柚綠茶
31,檸檬綠
32,蜂蜜綠
33,檸檬養樂多
34,柚子多多
35,葡萄籽多多
36,招牌奶茶
37,波霸奶紅
38,波霸奶綠
39,珍珠奶紅
40,珍珠奶綠
41,鮮奶紅(林鳳營)
42,鮮奶綠(林鳳營)
43,薄荷奶綠
44,魔力點子
45,西藏奶茶
46,阿華田
47,統一布丁奶
48,拿鐵紅茶
49,瑞士奶茶
50,巧克歐蕾
51,榛果鮮奶茶
52,焦糖鮮奶茶
53,杏仁奶
54,仙草奶凍
55,鮮奶可可
56,檸檬汁
57,鮮桔汁
58,金桔檸檬
59,柚蜜原汁
60,蜜桔汁
61,檸檬蜜
62,冬瓜菊花
63,冬瓜鮮奶
64,冬瓜檸檬
65,冬瓜金桔
66,冬瓜愛玉
67,冬瓜仙草
68,鳳梨冬瓜
69,鮮奶油冰咖啡
70,漂浮冰咖啡
71,美式淡咖啡
72,拿鐵
73,卡布奇諾
74,香甜歐蕾
75,維也納
76,摩卡
77,香草特調
78,焦糖瑪琪朵
79,杏仁焦糖拿鐵
80,榛香拿鐵
81,蜂蜜奶油厚片
82,巧克力厚片
83,草莓厚片
84,奶酥厚片
85,花生厚片
86,蒜香厚片
87,火腿玉米起司
88,鮪魚沙拉起司
89,培根火腿起司
90,夏威夷起司
91,沙拉蛋三明治
92,燻里肌三明治
93,鮪魚三明治
94,培根三明治
95,蔬果三明治
0,頂級茉莉綠茶★
1,錫蘭紅茶★
2,皇家伯爵紅茶
3,阿里山冰茶★
4,茶花綠茶★
5,鮮綠茶
6,濃香烏龍
7,靜岡玉露
8,綠茶咖啡
9,烏龍綠茶
10,文山清茶
11,凍頂烏龍茶
12,翠玉煎茶
13,大吉嶺紅茶
14,香片普洱茶
15,東方美人茶
16,日式玄米茶
17,招牌奶茶★
18,熊貓珍珠奶茶★
19,濃醇香珍奶★
20,錫蘭奶茶
21,茉香奶茶
22,皇家伯爵奶茶
23,綠茶咖啡奶
24,沖繩黑糖奶茶
25,布丁奶茶
26,椰果奶茶
27,仙草凍奶茶
28,紅豆奶茶
29,水晶冬瓜茶★
30,冬瓜黑珍珠
31,冬瓜檸檬
32,冬瓜仙草
33,冬瓜奶茶
34,抹茶奶綠★
35,抹茶可可
36,珍珠綠抹茶
37,抹茶冰鑽
38,抹茶紅豆白玉
39,聖塔路黑可可★
40,奧利奧可可
41,黑珍珠可可
42,可可冰鑽
43,翡翠檸檬冰鑽
44,鳳梨清茶★
45,百香鳳梨
46,小紫蘇鳳梨
47,Q白玉鳳梨
48,鳳梨冰鑽
49,鮮果雙Q★
50,鮮百香
51,鮮檸檬
52,梅果綠茶
53,鮮桔綠茶
54,墾丁冰茶★
55,蜂蜜蘆薈
56,多多綠茶
57,蘆薈小紫蘇
58,冰釀桂花
59,冰釀玫瑰
60,藍莓果茶★
61,鮮百香檸檬汁★
62,鮮檸檬汁
63,蜂蜜檸檬
64,鮮桔檸檬
65,檸檬梅子
66,元氣抹茶穀奶
67,黑糖薑茶
68,桂圓紅棗茶
0,炸臭豆腐（小）
1,炸臭豆腐（大）
2,麻辣臭豆腐（沒飯）
3,麻辣鴨血煲（沒飯）
4,腸旺臭臭鍋（附飯）
5,特製泡菜鍋（附飯）
6,麻辣小火鍋（附飯）
7,以上要加
8,麻辣鍋燒意麵
9,麻辣鍋燒大麵
10,麻辣鍋燒冬粉
11,麻辣鍋燒米粉
12,麻辣雞絲麵
13,麻辣鍋燒飯
14,麻辣科學麵
15,鍋燒意麵
16,鍋燒大麵
17,鍋燒冬粉
18,鍋燒米粉
19,鍋燒雞絲麵
20,鍋燒飯
21,鍋燒科學麵
22,宮保雞丁
23,蠔油牛肉
24,蠔油豬肉
25,黑胡椒牛肉
26,黑胡椒豬肉
27,紅茶
28,冬瓜茶
29,可樂
30,滷臭豆腐(2塊)
31,泡菜
32,白飯
0,招牌香雞排
1,梅香香雞排
2,萊姆香雞排
3,脆皮香雞排
4,羅勒香雞排
5,脆皮雞腿
6,脆皮雞塊
7,脆皮雞翅
8,全家桶餐
9,雞脖子
